Period,Admissions,Feature1
596.0303782400498,580.00866431355541,326
596.0303782400498,732.57325342170941,887
596.0303782400498,668.19588539020219,588
596.0303782400498,605.49445713805119,599
596.0303782400498,1130.4198600346679,689
596.0303782400498,293.29509600087084,287
596.0303782400498,495.56526270968538,117
596.0303782400498,1044.356751503974,737
596.0303782400498,82.167211418817374,321
596.0303782400498,717.90233813327802,270
596.0303782400498,770.44261064422039,354
596.0303782400498,324.69740362995685,525
596.0303782400498,1028.081013139702,758
596.0303782400498,254.46606314949133,112
596.0303782400498,373.75479301445466,434
596.0303782400498,500.83057194650161,443
596.0303782400498,319.92068827275205,37
596.0303782400498,429.85810229895748,266
596.0303782400498,566.82875917152546,283
596.0303782400498,625.71342789957293,184
596.0303782400498,740.83335644598935,747
596.0303782400498,269.47004191117094,167
596.0303782400498,646.47050011418719,729
596.0303782400498,916.45484169408621,833
596.0303782400498,713.19076063703142,553
596.0303782400498,930.09946776475329,796
596.0303782400498,456.12058185148453,197
596.0303782400498,348.78374503377057,106
596.0303782400498,884.88553024829253,788
596.0303782400498,35.422868833261816,14
596.0303782400498,-153.3418638829823,53
596.0303782400498,858.60676146362528,587
596.0303782400498,495.85680883855753,485
596.0303782400498,258.36395330853617,243
596.0303782400498,711.61647132060546,548
596.0303782400498,769.89367737239115,800
596.0303782400498,828.57610974344925,592
596.0303782400498,1184.5327933642955,751
596.0303782400498,894.10916001733744,730
596.0303782400498,865.88060763182102,484
596.0303782400498,840.19612516789562,857
596.0303782400498,267.23681127196335,80
596.0303782400498,808.69132928942247,531
596.0303782400498,301.67558488194783,242
596.0303782400498,246.9128324138357,427
596.0303782400498,1092.7993249365654,968
596.0303782400498,350.91135344043425,48
596.0303782400498,988.84447761382353,712
596.0303782400498,1110.2039516088039,885
596.0303782400498,1030.175614044957,961
596.0303782400498,754.50068726554991,476
596.0303782400498,888.28006938619785,710
596.0303782400498,939.51289161045179,896
596.0303782400498,737.77669295274427,636
596.0303782400498,59.080728723774776,5
596.0303782400498,317.83941462749607,474
596.0303782400498,530.68713775868923,221
596.0303782400498,482.25989137176924,349
596.0303782400498,665.19708282418014,736
596.0303782400498,763.99119201292251,267
596.0303782400498,1419.3161162205322,853
596.0303782400498,547.93758545796891,293
596.0303782400498,880.0758715179694,813
596.0303782400498,950.17998824540655,539
596.0303782400498,442.99480630392367,414
596.0303782400498,771.09432260258552,332
596.0303782400498,1046.0319398865636,959
596.0303782400498,952.64940191002745,842
596.0303782400498,962.7583630406109,658
596.0303782400498,551.17629853203812,720
596.0303782400498,828.59080091777901,665
596.0303782400498,1518.0070725877561,931
596.0303782400498,877.28662343144629,983
596.0303782400498,246.42060438815355,280
596.0303782400498,792.54138901756983,656
596.0303782400498,342.25003927763646,289
596.0303782400498,1384.6325821405098,995
596.0303782400498,259.45455729490038,341
596.0303782400498,67.49897594405968,364
596.0303782400498,415.65536328050632,394
596.0303782400498,340.44370587308651,475
596.0303782400498,620.7741414270032,529
596.0303782400498,815.52895575463049,883
596.0303782400498,74.845574125919882,10
596.0303782400498,541.03786861665731,340
596.0303782400498,1174.8393624968496,642
596.0303782400498,664.37172160519503,285
596.0303782400498,663.25387905247192,574
596.0303782400498,399.73594199164597,610
596.0303782400498,253.14676593007712,291
596.0303782400498,582.05987102753818,381
596.0303782400498,219.13373468221099,166
596.0303782400498,436.65296895270637,311
596.0303782400498,433.74824060823403,378
596.0303782400498,614.36003226949583,405
596.0303782400498,705.6897408686558,623
596.0303782400498,571.04395463118999,481
596.0303782400498,1123.6413335261743,609
596.0303782400498,657.67580489737338,450
596.0303782400498,1133.182890379418,875
596.0303782400498,1091.3857602641724,801
596.0303782400498,860.0125896046942,690
596.0303782400498,576.27471163622931,672
596.0303782400498,255.14846594126021,76
596.0303782400498,865.050125805128,756
596.0303782400498,906.93805645296607,879
596.0303782400498,138.78313889039367,137
596.0303782400498,593.10274779508643,440
596.0303782400498,604.90666972139252,792
596.0303782400498,270.41531386417421,105
596.0303782400498,173.37249392259065,286
596.0303782400498,550.71216790765152,864
596.0303782400498,1110.3095385697977,970
596.0303782400498,450.69995683081936,113
596.0303782400498,182.81840575567963,121
596.0303782400498,761.01441480466224,716
596.0303782400498,609.9880985419926,320
596.0303782400498,652.53221960550695,362
596.0303782400498,511.20261147833224,547
596.0303782400498,533.12920089040085,415
596.0303782400498,1068.7851680854369,822
596.0303782400498,765.55506320184179,681
596.0303782400498,494.63696427074598,441
596.0303782400498,736.67974217125652,877
596.0303782400498,427.79832451996276,461
596.0303782400498,584.1376116591299,345
596.0303782400498,908.96037182584462,937
596.0303782400498,420.80191761344247,420
596.0303782400498,427.06791534923491,138
596.0303782400498,463.8364676201968,232
596.0303782400498,277.3180541827075,344
596.0303782400498,676.09396934731092,572
596.0303782400498,418.95763137865163,126
596.0303782400498,800.41648406487104,693
596.0303782400498,832.69407428740556,597
596.0303782400498,615.36505118735408,343
596.0303782400498,781.50179165557631,695
596.0303782400498,603.37883103623187,404
596.0303782400498,745.53529401120284,554
596.0303782400498,108.86101538568474,51
596.0303782400498,999.46898954577023,835
596.0303782400498,208.6327819528185,569
596.0303782400498,420.67461982017602,457
596.0303782400498,150.86781222499667,363
596.0303782400498,513.15636346687666,509
596.0303782400498,363.93871117012708,66
596.0303782400498,423.84156599415633,131
596.0303782400498,1293.8666929205024,863
596.0303782400498,295.40580113925955,334
596.0303782400498,276.91255100111732,254
596.0303782400498,340.66420000361916,442
596.0303782400498,511.07030322018863,538
596.0303782400498,1058.4889175471244,805
596.0303782400498,317.37749336636784,148
596.0303782400498,476.05527392706233,495
596.0303782400498,1019.6624461161268,999
596.0303782400498,469.2446720783783,740
596.0303782400498,-4.6123793492305083,140
596.0303782400498,503.91766031662394,465
596.0303782400498,858.75136161756564,733
596.0303782400498,685.92639768893423,518
596.0303782400498,566.74080576811173,487
596.0303782400498,890.43281942479769,977
596.0303782400498,408.49457926542277,162
596.0303782400498,388.46354766551826,506
596.0303782400498,1063.9202847333238,994
596.0303782400498,842.93158575228608,984
596.0303782400498,696.15495793835782,692
596.0303782400498,1081.0659436585654,723
596.0303782400498,24.310988452766352,16
596.0303782400498,590.19527140260607,898
596.0303782400498,49.33169946893797,27
596.0303782400498,904.29089822707249,848
596.0303782400498,976.97343847267643,533
596.0303782400498,339.48170141932559,583
596.0303782400498,227.99022188938346,93
596.0303782400498,346.26168916955237,455
596.0303782400498,260.74305388494963,42
596.0303782400498,558.71930501130112,589
596.0303782400498,750.55286918011689,511
596.0303782400498,385.92401121915032,417
596.0303782400498,411.36033007123223,382
596.0303782400498,1077.0237112529437,962
596.0303782400498,506.73807322665101,82
596.0303782400498,505.00387309063518,329
596.0303782400498,359.71365153642449,387
596.0303782400498,246.31904095125051,174
596.0303782400498,-30.988650022951333,161
596.0303782400498,848.54853397480531,817
596.0303782400498,292.97402986908077,253
596.0303782400498,544.42930133597417,361
596.0303782400498,184.04999390336195,90
596.0303782400498,535.71916620416596,422
596.0303782400498,214.3442972384197,673
596.0303782400498,970.16035728561383,567
596.0303782400498,361.69674811689129,87
596.0303782400498,918.40844557279354,717
596.0303782400498,353.22875849336077,449
596.0303782400498,1126.731353962452,748
596.0303782400498,1066.4730174140552,637
596.0303782400498,995.39714871183526,806
596.0303782400498,484.18381560330414,663
596.0303782400498,786.19040736836359,854
596.0303782400498,938.44147812597021,821
596.0303782400498,374.83024133150354,231
596.0303782400498,928.26394618970869,955
596.0303782400498,429.15531109829118,444
596.0303782400498,431.36982853216921,245
596.0303782400498,639.41572183978099,826
596.0303782400498,144.85359501302278,271
596.0303782400498,340.36402220412288,147
596.0303782400498,920.66025754071541,770
596.0303782400498,1355.3145550193094,971
596.0303782400498,320.55823589845863,317
596.0303782400498,740.01643815513989,537
596.0303782400498,677.92409128979443,470
596.0303782400498,302.02671051961806,136
596.0303782400498,43.44688544057081,7
596.0303782400498,356.34187130558058,111
596.0303782400498,505.34273652441732,460
596.0303782400498,982.74857974821907,741
596.0303782400498,882.3457649639729,874
596.0303782400498,330.71335341576929,124
596.0303782400498,563.53962072016611,418
596.0303782400498,525.32733934746057,467
596.0303782400498,219.89337649931815,34
596.0303782400498,364.04628529700892,275
596.0303782400498,440.72961197138875,432
596.0303782400498,648.93853973664284,519
596.0303782400498,1450.6042886922282,793
596.0303782400498,162.76120685771369,65
596.0303782400498,883.33944774316626,846
596.0303782400498,403.64036177810169,91
596.0303782400498,242.22597326087282,190
596.0303782400498,521.24155105298507,620
596.0303782400498,653.1238987029584,304
596.0303782400498,957.98408020406487,930
596.0303782400498,636.57006162319817,596
596.0303782400498,776.7756642897906,714
596.0303782400498,1009.6410042434238,993
596.0303782400498,954.03008521681136,936
596.0303782400498,1056.9182023128183,872
596.0303782400498,588.59450895298164,774
596.0303782400498,235.15574158255694,355
596.0303782400498,263.14573757190897,204
596.0303782400498,668.98686913643382,157
596.0303782400498,678.14838348860178,380
596.0303782400498,300.31736820556279,154
596.0303782400498,941.07284028956883,958
596.0303782400498,717.62974424989272,762
596.0303782400498,1265.6289560544687,927
596.0303782400498,825.38322194781131,503
596.0303782400498,513.16218076191842,486
596.0303782400498,253.48061157839422,156
596.0303782400498,526.25989371732885,386
596.0303782400498,667.81721727172953,305
596.0303782400498,300.45775607602161,47
596.0303782400498,257.25963830077069,152
596.0303782400498,22.426621260616457,213
596.0303782400498,648.94243250990871,290
596.0303782400498,372.6004112157118,399
596.0303782400498,273.32874418389656,108
596.0303782400498,922.43967787547615,310
596.0303782400498,722.28469516272503,390
596.0303782400498,313.81113584695368,500
596.0303782400498,871.43478585752678,889
596.0303782400498,661.45476542468248,652
596.0303782400498,374.683925681814,261
596.0303782400498,274.25009465289111,79
596.0303782400498,898.84135559042863,847
596.0303782400498,1101.1565740034312,724
596.0303782400498,479.00000693351041,377
596.0303782400498,850.8497280785673,703
596.0303782400498,1148.9661530719727,963
596.0303782400498,587.59844287879582,0
596.0303782400498,1370.8508220222043,862
596.0303782400498,1137.0631909524031,947
596.0303782400498,624.51997400696052,523
596.0303782400498,971.20573645166019,865
596.0303782400498,300.59729974911357,542
596.0303782400498,1044.2834778920305,559
596.0303782400498,114.55571324884693,376
596.0303782400498,1175.3218527400361,943
596.0303782400498,59.877563878888367,143
596.0303782400498,280.12152256882962,606
596.0303782400498,36.029800708664567,165
596.0303782400498,92.97134347419113,95
596.0303782400498,1057.0921386040561,735
596.0303782400498,376.5786057840931,54
596.0303782400498,1074.2161470996812,944
596.0303782400498,556.88170882540453,388
596.0303782400498,644.90492507235206,819
596.0303782400498,1399.6877243001122,893
596.0303782400498,866.50471214399283,728
596.0303782400498,242.14494326078108,568
596.0303782400498,479.97512124675552,370
596.0303782400498,536.63682113394748,499
596.0303782400498,628.43692557674899,260
596.0303782400498,662.10619383113624,699
596.0303782400498,853.09484438354662,702
596.0303782400498,231.69354647442583,247
596.0303782400498,574.9138937467211,333
596.0303782400498,209.96148030230239,145
596.0303782400498,1184.3237595749231,764
596.0303782400498,650.12023441839187,58
596.0303782400498,722.46138999144546,630
596.0303782400498,950.2687460164824,985
596.0303782400498,497.04176304508826,281
596.0303782400498,549.54649694696809,684
596.0303782400498,622.34077072291063,638
596.0303782400498,337.12640626818603,217
596.0303782400498,939.64232298776824,976
596.0303782400498,946.67001772160063,798
596.0303782400498,719.46098357094979,891
596.0303782400498,787.31837287063991,691
596.0303782400498,842.40484180474607,901
596.0303782400498,414.46631675991017,384
596.0303782400498,288.45541929703825,425
596.0303782400498,524.1244647859603,255
596.0303782400498,856.40500325621213,746
596.0303782400498,652.67371988709317,532
596.0303782400498,1116.194405223725,912
596.0303782400498,526.60147771189145,688
596.0303782400498,473.89890193418438,393
596.0303782400498,1265.1798665860917,910
596.0303782400498,322.02331289958363,8
596.0303782400498,272.61789656107879,116
596.0303782400498,507.69650364318193,603
596.0303782400498,824.56854704659963,897
596.0303782400498,897.33435073024566,389
596.0303782400498,1045.5154057292984,719
596.0303782400498,848.89946852020876,534
596.0303782400498,1089.9335773155362,956
596.0303782400498,987.01429891324187,934
596.0303782400498,982.66159376652195,558
596.0303782400498,896.05397279085889,960
596.0303782400498,886.74303532877093,765
596.0303782400498,324.88952624149175,659
596.0303782400498,-65.744993169939903,125
596.0303782400498,797.71109903050478,831
596.0303782400498,1062.4521594704338,823
596.0303782400498,752.58815939828446,616
596.0303782400498,84.335809997080048,237
596.0303782400498,164.20615102568817,11
596.0303782400498,697.19792722120826,969
596.0303782400498,697.59622659774584,855
596.0303782400498,898.23829573143189,512
596.0303782400498,823.34826891930425,650
596.0303782400498,1191.3011563422031,829
596.0303782400498,7.763103609874122,104
596.0303782400498,648.17062373935983,920
596.0303782400498,102.63555802684436,453
596.0303782400498,1202.3598470669483,951
596.0303782400498,358.75746583076358,4
596.0303782400498,803.8823434304536,757
596.0303782400498,906.2630238129143,575
596.0303782400498,478.50875337252359,372
596.0303782400498,1234.9289625682463,783
596.0303782400498,1325.7553254199684,997
596.0303782400498,201.28256608165009,39
596.0303782400498,1051.4339183996099,593
596.0303782400498,1010.8901854604728,860
596.0303782400498,-167.85714134356527,33
596.0303782400498,405.78592498459881,348
596.0303782400498,959.33128142972066,773
596.0303782400498,868.84884379687787,918
596.0303782400498,903.01648935117339,992
596.0303782400498,504.01489771883712,563
596.0303782400498,893.01873738989093,768
596.0303782400498,-362.07500182655576,45
596.0303782400498,891.21668299554926,713
596.0303782400498,1245.8339619476917,754
596.0303782400498,1160.4158734542882,680
596.0303782400498,1126.9447114090583,856
596.0303782400498,617.88046320739613,439
596.0303782400498,713.09109740264728,838
596.0303782400498,1006.3075231000585,923
596.0303782400498,81.865953349525,146
596.0303782400498,761.42362784131365,850
596.0303782400498,625.27020936841222,468
596.0303782400498,328.71524580292851,298
596.0303782400498,497.25846562972993,338
596.0303782400498,961.93292148345063,809
596.0303782400498,216.34118178968492,411
596.0303782400498,7.7260925310142738,139
596.0303782400498,784.24987654123368,761
596.0303782400498,106.83011507080886,227
596.0303782400498,-156.29286522701233,206
596.0303782400498,111.99738557737426,78
596.0303782400498,158.04049687115864,234
596.0303782400498,730.63647376669564,902
596.0303782400498,862.79302433001396,766
596.0303782400498,450.11789898283115,426
596.0303782400498,803.42136670981927,601
596.0303782400498,630.87004021521875,219
596.0303782400498,540.59302170339674,521
596.0303782400498,420.36174071025232,479
596.0303782400498,735.76598040529575,914
596.0303782400498,125.19118066218886,70
596.0303782400498,307.46999075155918,649
596.0303782400498,941.75320238953964,880
596.0303782400498,331.80305115180477,366
596.0303782400498,482.11232915672684,557
596.0303782400498,529.23841300712616,477
596.0303782400498,854.80680897655918,779
596.0303782400498,122.82116793939619,263
596.0303782400498,814.75007694617295,586
596.0303782400498,793.74946339963913,524
596.0303782400498,326.35557505573524,353
596.0303782400498,1077.3200247164882,921
596.0303782400498,1224.2104750305016,859
596.0303782400498,782.97998356005144,830
596.0303782400498,1112.6765094922741,869
596.0303782400498,1133.8840628690207,922
596.0303782400498,543.32863422612502,666
596.0303782400498,544.36995804739513,74
596.0303782400498,835.17861372238406,827
596.0303782400498,188.30989760262204,256
596.0303782400498,1012.2668989706151,841
596.0303782400498,1104.5637597393779,365
596.0303782400498,435.52162799208338,307
596.0303782400498,547.24920473674877,413
596.0303782400498,715.53019987109633,643
596.0303782400498,1182.7346183674942,894
596.0303782400498,985.25663248743319,972
596.0303782400498,107.9042532831475,101
596.0303782400498,-259.45467200254086,35
596.0303782400498,643.91797893908677,600
596.0303782400498,32.56432726741582,132
596.0303782400498,613.31987168128012,655
596.0303782400498,727.17409205042964,706
596.0303782400498,666.10575670718231,497
596.0303782400498,849.55136179425665,244
596.0303782400498,681.76474866959791,667
596.0303782400498,-208.08908534230704,25
596.0303782400498,772.70410133147163,771
596.0303782400498,962.99919006698087,392
596.0303782400498,1021.1676107024998,634
596.0303782400498,49.413936649695643,202
596.0303782400498,142.9037928144451,176
596.0303782400498,742.4205233994212,194
596.0303782400498,1278.3290226518532,709
596.0303782400498,609.83865864170116,694
596.0303782400498,130.2692314853108,303
596.0303782400498,501.80941024481638,436
596.0303782400498,181.32717530501918,114
596.0303782400498,781.24460762843398,670
596.0303782400498,1421.0613885108326,888
596.0303782400498,822.21469724592225,454
596.0303782400498,954.63378529140346,647
596.0303782400498,465.10022692211919,120
596.0303782400498,559.57612564590386,346
596.0303782400498,211.5897858221727,109
596.0303782400498,1120.0010229912709,899
596.0303782400498,1093.7654167541323,543
596.0303782400498,1000.688879498486,671
596.0303782400498,479.90317071012043,186
596.0303782400498,352.50063482178859,67
596.0303782400498,332.36845923157171,115
596.0303782400498,618.35432503025095,416
596.0303782400498,1110.7645808855355,739
596.0303782400498,848.73928505658625,986
596.0303782400498,774.91313911140867,755
596.0303782400498,884.48878217653828,825
596.0303782400498,220.77762522087858,119
596.0303782400498,402.84584122851766,123
596.0303782400498,590.30047568051157,775
596.0303782400498,97.524604057796623,9
596.0303782400498,128.27607133826714,38
596.0303782400498,672.85855676335677,296
596.0303782400498,737.1958531587311,645
596.0303782400498,557.96790833498198,705
596.0303782400498,612.4678125882881,210
596.0303782400498,1171.8244477224973,905
596.0303782400498,852.52246504950347,940
596.0303782400498,1061.1977667333681,816
596.0303782400498,938.82107779361797,808
596.0303782400498,716.36361403482715,482
596.0303782400498,636.08422918342183,648
596.0303782400498,715.24728421043903,312
596.0303782400498,569.75439378756278,619
596.0303782400498,1110.658402487943,785
596.0303782400498,765.65395133500522,520
596.0303782400498,423.53094797031622,43
596.0303782400498,550.45135697884643,142
596.0303782400498,966.81751777352565,590
596.0303782400498,777.12223217446126,356
596.0303782400498,-328.28529530927182,57
596.0303782400498,64.562273369390482,374
596.0303782400498,125.03085011338578,172
596.0303782400498,1035.6320548592021,967
596.0303782400498,411.58035032207175,262
596.0303782400498,217.071913412257,13
596.0303782400498,980.09041965997676,884
596.0303782400498,651.69716735341342,625
596.0303782400498,489.71225463520949,339
596.0303782400498,636.96249020249184,488
596.0303782400498,1075.3129619402466,964
596.0303782400498,606.21845105814737,777
596.0303782400498,72.733131069516403,83
596.0303782400498,608.2228977302475,494
596.0303782400498,361.83525888833907,325
596.0303782400498,247.50660081570999,602
596.0303782400498,921.63176289375269,928
596.0303782400498,1138.0273268618371,612
596.0303782400498,1147.0695352913915,732
596.0303782400498,445.57118216615009,668
596.0303782400498,626.64019416838323,812
596.0303782400498,754.08890110329162,330
596.0303782400498,1036.8981777902263,978
596.0303782400498,937.28213924381589,903
596.0303782400498,352.81955066722071,410
596.0303782400498,523.88866241911433,316
596.0303782400498,776.01680513042254,556
596.0303782400498,-12.303404194448831,179
596.0303782400498,851.77754055641992,952
596.0303782400498,483.10204109055496,526
596.0303782400498,1084.4529962360655,957
596.0303782400498,1064.8285973261104,932
596.0303782400498,378.09373687546827,585
596.0303782400498,565.57960941268993,412
596.0303782400498,323.0615860722354,516
596.0303782400498,1012.2789612921683,631
596.0303782400498,624.72759759201824,738
596.0303782400498,486.80653053526709,98
596.0303782400498,740.82397310361148,843
596.0303782400498,637.43917304244064,675
596.0303782400498,107.07182876281155,185
596.0303782400498,1146.1314432612048,804
596.0303782400498,739.29763545190951,657
596.0303782400498,1048.4093857612961,973
596.0303782400498,762.11780782751737,996
596.0303782400498,427.35629288652547,199
596.0303782400498,549.51566866219423,265
596.0303782400498,659.32986858787854,230
596.0303782400498,758.79210668539974,336
596.0303782400498,706.46860984800799,546
596.0303782400498,967.22756162297821,708
596.0303782400498,-104.71475932231809,6
596.0303782400498,562.86281993891475,402
596.0303782400498,698.71222797602195,886
596.0303782400498,564.94110348135268,598
596.0303782400498,734.03176833920361,448
596.0303782400498,465.55592450648658,228
596.0303782400498,574.17954176639932,403
596.0303782400498,194.15908984757857,86
596.0303782400498,1079.101730016484,953
596.0303782400498,1092.8141633396797,769
596.0303782400498,1458.3723652666808,954
596.0303782400498,1312.5912123023791,924
596.0303782400498,491.96683344838806,301
596.0303782400498,769.50183566684575,726
596.0303782400498,1110.4035731628007,908
596.0303782400498,971.12265086830644,591
596.0303782400498,665.00858465877411,30
596.0303782400498,1362.9073054710775,845
596.0303782400498,475.569187973358,513
596.0303782400498,461.73443590242476,29
596.0303782400498,995.31604267157445,778
596.0303782400498,830.87184940553368,496
596.0303782400498,357.74273717951343,211
596.0303782400498,791.47958687469963,627
596.0303782400498,923.35551657525855,916
596.0303782400498,753.73910067240536,613
596.0303782400498,878.3350015036923,998
596.0303782400498,802.84925908844593,419
596.0303782400498,473.91542111297798,614
596.0303782400498,-7.7656618950802851,99
596.0303782400498,-77.529876913134103,153
596.0303782400498,480.69804014332391,302
596.0303782400498,504.42116022112134,502
596.0303782400498,779.01822098592424,561
596.0303782400498,333.26623910061511,226
596.0303782400498,929.65100229631128,604
596.0303782400498,428.42608636910251,314
596.0303782400498,1011.1580515529093,763
596.0303782400498,4.0273358688667713,209
596.0303782400498,-84.64326100132979,299
596.0303782400498,846.41714476059735,635
596.0303782400498,197.93347704290755,273
596.0303782400498,1119.7097953417031,473
596.0303782400498,1006.1759886474572,836
596.0303782400498,232.50296871679302,335
596.0303782400498,807.49376417317865,820
596.0303782400498,-23.489228315296998,250
596.0303782400498,321.86074507048431,373
596.0303782400498,527.42128707862639,580
596.0303782400498,572.29864574896033,734
596.0303782400498,932.0318370195497,949
596.0303782400498,645.51654441122992,258
596.0303782400498,937.04446808719354,721
596.0303782400498,152.34107555897981,322
596.0303782400498,730.28929402410836,464
596.0303782400498,173.01994196827428,203
596.0303782400498,1006.201629017942,974
596.0303782400498,530.6039123428493,555
596.0303782400498,447.09126175207291,527
596.0303782400498,916.60162585234275,683
596.0303782400498,945.51349355450463,772
596.0303782400498,588.13864265793018,379
596.0303782400498,382.4577962454664,222
596.0303782400498,281.77398723429724,269
596.0303782400498,900.16780179968725,749
596.0303782400498,640.0246612101048,661
596.0303782400498,258.88108964332923,207
596.0303782400498,872.59633987968971,678
596.0303782400498,1359.0557816785285,915
596.0303782400498,740.50613756968039,510
596.0303782400498,592.91616463103333,452
596.0303782400498,-42.168484367639337,60
596.0303782400498,933.67014767128694,917
596.0303782400498,397.55831019748751,368
596.0303782400498,82.68134007823005,306
596.0303782400498,750.30682900943293,552
596.0303782400498,566.24392300913712,351
596.0303782400498,658.21828743134324,605
596.0303782400498,1013.6493298240964,654
596.0303782400498,83.837140749958905,127
596.0303782400498,254.93601187327459,248
596.0303782400498,1226.0030563261923,926
596.0303782400498,351.1356278489003,727
596.0303782400498,263.11486289738059,133
596.0303782400498,837.68320522707302,682
596.0303782400498,615.88630461939783,562
596.0303782400498,910.52979062875602,528
596.0303782400498,917.85860272849447,840
596.0303782400498,132.34519733497564,246
596.0303782400498,594.87132602385509,878
596.0303782400498,773.36166375680239,686
596.0303782400498,406.94090414603625,241
596.0303782400498,227.38395904917348,177
596.0303782400498,326.38007941228204,69
596.0303782400498,848.79561028262481,851
596.0303782400498,75.328297546078133,68
596.0303782400498,683.28272761358301,807
596.0303782400498,162.23498315315294,102
596.0303782400498,154.30441944977096,282
596.0303782400498,976.56131867246165,933
596.0303782400498,579.97806607163216,297
596.0303782400498,843.8490450776942,890
596.0303782400498,587.10094269779665,423
596.0303782400498,667.67837965598505,753
596.0303782400498,1318.1322214918541,834
596.0303782400498,1320.5003837274055,925
596.0303782400498,1301.3932329510599,989
596.0303782400498,759.22052726375853,725
596.0303782400498,1238.4192440883025,742
596.0303782400498,447.05892915001948,268
596.0303782400498,-90.967607293597268,103
596.0303782400498,683.70216608919168,359
596.0303782400498,-72.802811189618751,88
596.0303782400498,739.3557464149294,438
596.0303782400498,299.79822934304946,369
596.0303782400498,528.76330689146403,396
596.0303782400498,149.70004534073578,15
596.0303782400498,205.67615814809159,220
596.0303782400498,403.62532514643078,462
596.0303782400498,519.04741035878442,408
596.0303782400498,795.5679459215828,505
596.0303782400498,359.39719998713701,480
596.0303782400498,158.51289367200985,32
596.0303782400498,773.76890084763647,501
596.0303782400498,374.00530613804034,595
596.0303782400498,54.234796739709253,163
596.0303782400498,584.23538805808903,407
596.0303782400498,947.74242721930898,867
596.0303782400498,928.07971999709412,832
596.0303782400498,506.05155532865689,360
596.0303782400498,432.96985550975933,397
596.0303782400498,535.57457768145991,446
596.0303782400498,212.89722055087421,41
596.0303782400498,706.68889999894463,849
596.0303782400498,32.038645141941146,19
596.0303782400498,209.68863639918729,277
596.0303782400498,1265.0433718530894,938
596.0303782400498,795.6740215098946,815
596.0303782400498,-3.0620021056300857,264
596.0303782400498,863.49887612836778,791
596.0303782400498,466.49335192871763,188
596.0303782400498,469.15606296982656,324
596.0303782400498,819.18978190946927,582
596.0303782400498,-102.65590911853883,134
596.0303782400498,30.49639215830021,164
596.0303782400498,125.71987871112921,36
